id,word_id,form,grammar,person,tense
7378,1924,sarsılacağız,future,biz,gelecek
7379,1924,sarsılacaksınız,future,siz,gelecek
7380,1924,sarsılacaklar,future,onlar,gelecek
7381,1925,sinirleniyorum,present,ben,şimdi
7382,1925,sinirleniyorsun,present,sen,şimdi
7383,1925,sinirleniyor,present,o,şimdi
7384,1925,sinirleniyoruz,present,biz,şimdi
7385,1925,sinirleniyorsunuz,present,siz,şimdi
7386,1925,sinirleniyorlar,present,onlar,şimdi
7387,1925,sinirlendim,past,ben,di
7388,1925,sinirlendin,past,sen,di
7389,1925,sinirlendi,past,o,di
7390,1925,sinirlendik,past,biz,di
7391,1925,sinirlendiniz,past,siz,di
7392,1925,sinirlendiler,past,onlar,di
7393,1925,sinirleneceğim,future,ben,gelecek
7394,1925,sinirleneceksin,future,sen,gelecek
7395,1925,sinirlenecek,future,o,gelecek
7396,1925,sinirleneceğiz,future,biz,gelecek
7397,1925,sinirleneceksiniz,future,siz,gelecek
7398,1925,sinirlenecekler,future,onlar,gelecek
7399,1926,yoğunlaşıyorum,present,ben,şimdi
7400,1926,yoğunlaşıyorsun,present,sen,şimdi
7401,1926,yoğunlaşıyor,present,o,şimdi
7402,1926,yoğunlaşıyoruz,present,biz,şimdi
7403,1926,yoğunlaşıyorsunuz,present,siz,şimdi
7404,1926,yoğunlaşıyorlar,present,onlar,şimdi
7405,1926,yoğunlaştım,past,ben,di
7406,1926,yoğunlaştın,past,sen,di
7407,1926,yoğunlaştı,past,o,di
7408,1926,yoğunlaştık,past,biz,di
7409,1926,yoğunlaştınız,past,siz,di
7410,1926,yoğunlaştılar,past,onlar,di
7411,1926,yoğunlaşacağım,future,ben,gelecek
7412,1926,yoğunlaşacaksın,future,sen,gelecek
7413,1926,yoğunlaşacak,future,o,gelecek
7414,1926,yoğunlaşacağız,future,biz,gelecek
7415,1926,yoğunlaşacaksınız,future,siz,gelecek
7416,1926,yoğunlaşacaklar,future,onlar,gelecek
7417,1980,bağlanıyorum,present,ben,şimdi
7418,1980,bağlanıyorsun,present,sen,şimdi
7419,1980,bağlanıyor,present,o,şimdi
7420,1980,bağlanıyoruz,present,biz,şimdi
7421,1980,bağlanıyorsunuz,present,siz,şimdi
7422,1980,bağlanıyorlar,present,onlar,şimdi
7423,1980,bağlandım,past,ben,di
7424,1980,bağlandın,past,sen,di
7425,1980,bağlandı,past,o,di
7426,1980,bağlandık,past,biz,di
7427,1980,bağlandınız,past,siz,di
7428,1980,bağlandılar,past,onlar,di
7429,1980,bağlanacağım,future,ben,gelecek
7430,1980,bağlanacaksın,future,sen,gelecek
7431,1980,bağlanacak,future,o,gelecek
7432,1980,bağlanacağız,future,biz,gelecek
7433,1980,bağlanacaksınız,future,siz,gelecek
7434,1980,bağlanacaklar,future,onlar,gelecek
7435,1981,bronzlaşıyorum,present,ben,şimdi
7436,1981,bronzlaşıyorsun,present,sen,şimdi
7437,1981,bronzlaşıyor,present,o,şimdi
7438,1981,bronzlaşıyoruz,present,biz,şimdi
7439,1981,bronzlaşıyorsunuz,present,siz,şimdi
7440,1981,bronzlaşıyorlar,present,onlar,şimdi
7441,1981,bronzlaştım,past,ben,di
7442,1981,bronzlaştın,past,sen,di
7443,1981,bronzlaştı,past,o,di
7444,1981,bronzlaştık,past,biz,di
7445,1981,bronzlaştınız,past,siz,di
7446,1981,bronzlaştılar,past,onlar,di
7447,1981,bronzlaşacağım,future,ben,gelecek
7448,1981,bronzlaşacaksın,future,sen,gelecek
7449,1981,bronzlaşacak,future,o,gelecek
7450,1981,bronzlaşacağız,future,biz,gelecek
7451,1981,bronzlaşacaksınız,future,siz,gelecek
7452,1981,bronzlaşacaklar,future,onlar,gelecek
7453,1982,eliyorum,present,ben,şimdi
7454,1982,eliyorsun,present,sen,şimdi
7455,1982,eliyor,present,o,şimdi
7456,1982,eliyoruz,present,biz,şimdi
7457,1982,eliyorsunuz,present,siz,şimdi
7458,1982,eliyorlar,present,onlar,şimdi
7459,1982,eledim,past,ben,di
7460,1982,eledin,past,sen,di
7461,1982,eledi,past,o,di
7462,1982,eledik,past,biz,di
7463,1982,elediniz,past,siz,di
7464,1982,elediler,past,onlar,di
7465,1982,eleyeceğim,future,ben,gelecek
7466,1982,eleyeceksin,future,sen,gelecek
7467,1982,eleyecek,future,o,gelecek
7468,1982,eleyeceğiz,future,biz,gelecek
7469,1982,eleyeceksiniz,future,siz,gelecek
7470,1982,eleyecekler,future,onlar,gelecek
7471,1983,keseliyorum,present,ben,şimdi
7472,1983,keseliyorsun,present,sen,şimdi
7473,1983,keseliyor,present,o,şimdi
7474,1983,keseliyoruz,present,biz,şimdi
7475,1983,keseliyorsunuz,present,siz,şimdi
7476,1983,keseliyorlar,present,onlar,şimdi
7477,1983,keseledim,past,ben,di
7478,1983,keseledin,past,sen,di
7479,1983,keseledi,past,o,di
7480,1983,keseledik,past,biz,di
7481,1983,keselediniz,past,siz,di
7482,1983,keselediler,past,onlar,di
7483,1983,keseleyeceğim,future,ben,gelecek
7484,1983,keseleyeceksin,future,sen,gelecek
7485,1983,keseleyecek,future,o,gelecek
7486,1983,keseleyeceğiz,future,biz,gelecek
7487,1983,keseleyeceksiniz,future,siz,gelecek
7488,1983,keseleyecekler,future,onlar,gelecek
7489,1984,oyalıyorum,present,ben,şimdi
7490,1984,oyalıyorsun,present,sen,şimdi
7491,1984,oyalıyor,present,o,şimdi
7492,1984,oyalıyoruz,present,biz,şimdi
7493,1984,oyalıyorsunuz,present,siz,şimdi
7494,1984,oyalıyorlar,present,onlar,şimdi
7495,1984,oyaladım,past,ben,di
7496,1984,oyaladın,past,sen,di
7497,1984,oyaladı,past,o,di
7498,1984,oyaladık,past,biz,di
7499,1984,oyaladınız,past,siz,di
7500,1984,oyaladılar,past,onlar,di
7501,1984,oyalayacağım,future,ben,gelecek
7502,1984,oyalayacaksın,future,sen,gelecek
7503,1984,oyalayacak,future,o,gelecek
7504,1984,oyalayacağız,future,biz,gelecek
7505,1984,oyalayacaksınız,future,siz,gelecek
7506,1984,oyalayacaklar,future,onlar,gelecek
7507,1985,pazarlıyorum,present,ben,şimdi
7508,1985,pazarlıyorsun,present,sen,şimdi
7509,1985,pazarlıyor,present,o,şimdi
7510,1985,pazarlıyoruz,present,biz,şimdi
7511,1985,pazarlıyorsunuz,present,siz,şimdi
7512,1985,pazarlıyorlar,present,onlar,şimdi
7513,1985,pazarladım,past,ben,di
7514,1985,pazarladın,past,sen,di
7515,1985,pazarladı,past,o,di
7516,1985,pazarladık,past,biz,di
7517,1985,pazarladınız,past,siz,di
7518,1985,pazarladılar,past,onlar,di
7519,1985,pazarlayacağım,future,ben,gelecek
7520,1985,pazarlayacaksın,future,sen,gelecek
7521,1985,pazarlayacak,future,o,gelecek
7522,1985,pazarlayacağız,future,biz,gelecek
7523,1985,pazarlayacaksınız,future,siz,gelecek
7524,1985,pazarlayacaklar,future,onlar,gelecek
7525,2022,anıyorum,present,ben,şimdi
7526,2022,anıyorsun,present,sen,şimdi
7527,2022,anıyor,present,o,şimdi
7528,2022,anıyoruz,present,biz,şimdi
7529,2022,anıyorsunuz,present,siz,şimdi
7530,2022,anıyorlar,present,onlar,şimdi
7531,2022,andım,past,ben,di
7532,2022,andın,past,sen,di
7533,2022,andı,past,o,di
7534,2022,andık,past,biz,di
7535,2022,andınız,past,siz,di
7536,2022,andılar,past,onlar,di
7537,2022,anacağım,future,ben,gelecek
7538,2022,anacaksın,future,sen,gelecek
7539,2022,anacak,future,o,gelecek
7540,2022,anacağız,future,biz,gelecek
7541,2022,anacaksınız,future,siz,gelecek
7542,2022,anacaklar,future,onlar,gelecek
7543,2023,cızırdıyorum,present,ben,şimdi
7544,2023,cızırdıyorsun,present,sen,şimdi
7545,2023,cızırdıyor,present,o,şimdi
7546,2023,cızırdıyoruz,present,biz,şimdi
7547,2023,cızırdıyorsunuz,present,siz,şimdi
7548,2023,cızırdıyorlar,present,onlar,şimdi
7549,2023,cızırdadım,past,ben,di
7550,2023,cızırdadın,past,sen,di
7551,2023,cızırdadı,past,o,di
7552,2023,cızırdadık,past,biz,di
7553,2023,cızırdadınız,past,siz,di
7554,2023,cızırdadılar,past,onlar,di
7555,2023,cızırdayacağım,future,ben,gelecek
7556,2023,cızırdayacaksın,future,sen,gelecek
7557,2023,cızırdayacak,future,o,gelecek
7558,2023,cızırdayacağız,future,biz,gelecek
7559,2023,cızırdayacaksınız,future,siz,gelecek
7560,2023,cızırdayacaklar,future,onlar,gelecek
7561,2024,savunuyorum,present,ben,şimdi
7562,2024,savunuyorsun,present,sen,şimdi
7563,2024,savunuyor,present,o,şimdi
7564,2024,savunuyoruz,present,biz,şimdi
7565,2024,savunuyorsunuz,present,siz,şimdi
7566,2024,savunuyorlar,present,onlar,şimdi
7567,2024,savundum,past,ben,di
7568,2024,savundun,past,sen,di
7569,2024,savundu,past,o,di
7570,2024,savunduk,past,biz,di
7571,2024,savundunuz,past,siz,di
7572,2024,savundular,past,onlar,di
7573,2024,savunacağım,future,ben,gelecek
7574,2024,savunacaksın,future,sen,gelecek
7575,2024,savunacak,future,o,gelecek
7576,2024,savunacağız,future,biz,gelecek
7577,2024,savunacaksınız,future,siz,gelecek
7578,2024,savunacaklar,future,onlar,gelecek
7579,2025,sergiliyorum,present,ben,şimdi
7580,2025,sergiliyorsun,present,sen,şimdi
7581,2025,sergiliyor,present,o,şimdi
7582,2025,sergiliyoruz,present,biz,şimdi
7583,2025,sergiliyorsunuz,present,siz,şimdi
7584,2025,sergiliyorlar,present,onlar,şimdi
7585,2025,sergiledim,past,ben,di
7586,2025,sergiledin,past,sen,di
7587,2025,sergiledi,past,o,di
7588,2025,sergiledik,past,biz,di
7589,2025,sergilediniz,past,siz,di
7590,2025,sergilediler,past,onlar,di
7591,2025,sergileyeceğim,future,ben,gelecek
7592,2025,sergileyeceksin,future,sen,gelecek
7593,2025,sergileyecek,future,o,gelecek
7594,2025,sergileyeceğiz,future,biz,gelecek
7595,2025,sergileyeceksiniz,future,siz,gelecek
7596,2025,sergileyecekler,future,onlar,gelecek
7597,2026,tıklıyorum,present,ben,şimdi
7598,2026,tıklıyorsun,present,sen,şimdi
7599,2026,tıklıyor,present,o,şimdi
7600,2026,tıklıyoruz,present,biz,şimdi
7601,2026,tıklıyorsunuz,present,siz,şimdi
7602,2026,tıklıyorlar,present,onlar,şimdi
7603,2026,tıkladım,past,ben,di
7604,2026,tıkladın,past,sen,di
7605,2026,tıkladı,past,o,di
7606,2026,tıkladık,past,biz,di
7607,2026,tıkladınız,past,siz,di
7608,2026,tıkladılar,past,onlar,di
7609,2026,tıklayacağım,future,ben,gelecek
7610,2026,tıklayacaksın,future,sen,gelecek
7611,2026,tıklayacak,future,o,gelecek
7612,2026,tıklayacağız,future,biz,gelecek
7613,2026,tıklayacaksınız,future,siz,gelecek
7614,2026,tıklayacaklar,future,onlar,gelecek
7615,2065,erteliyorum,present,ben,şimdi
7616,2065,erteliyorsun,present,sen,şimdi
7617,2065,erteliyor,present,o,şimdi
7618,2065,erteliyoruz,present,biz,şimdi
7619,2065,erteliyorsunuz,present,siz,şimdi
7620,2065,erteliyorlar,present,onlar,şimdi
7621,2065,erteledim,past,ben,di
7622,2065,erteledin,past,sen,di
7623,2065,erteledi,past,o,di
7624,2065,erteledik,past,biz,di
7625,2065,ertelediniz,past,siz,di
7626,2065,ertelediler,past,onlar,di
7627,2065,erteleyeceğim,future,ben,gelecek
7628,2065,erteleyeceksin,future,sen,gelecek
7629,2065,erteleyecek,future,o,gelecek
7630,2065,erteleyeceğiz,future,biz,gelecek
7631,2065,erteleyeceksiniz,future,siz,gelecek
7632,2065,erteleyecekler,future,onlar,gelecek
7633,2066,kandırıyorum,present,ben,şimdi
7634,2066,kandırıyorsun,present,sen,şimdi
7635,2066,kandırıyor,present,o,şimdi
7636,2066,kandırıyoruz,present,biz,şimdi
7637,2066,kandırıyorsunuz,present,siz,şimdi
7638,2066,kandırıyorlar,present,onlar,şimdi
7639,2066,kandırdım,past,ben,di
7640,2066,kandırdın,past,sen,di
7641,2066,kandırdı,past,o,di
7642,2066,kandırdık,past,biz,di
7643,2066,kandırdınız,past,siz,di
7644,2066,kandırdılar,past,onlar,di
7645,2066,kandıracağım,future,ben,gelecek
7646,2066,kandıracaksın,future,sen,gelecek
7647,2066,kandıracak,future,o,gelecek
7648,2066,kandıracağız,future,biz,gelecek
7649,2066,kandıracaksınız,future,siz,gelecek
7650,2066,kandıracaklar,future,onlar,gelecek
7651,2067,kapsıyorum,present,ben,şimdi
7652,2067,kapsıyorsun,present,sen,şimdi
7653,2067,kapsıyor,present,o,şimdi
7654,2067,kapsıyoruz,present,biz,şimdi
7655,2067,kapsıyorsunuz,present,siz,şimdi
7656,2067,kapsıyorlar,present,onlar,şimdi
7657,2067,kapsadım,past,ben,di
7658,2067,kapsadın,past,sen,di
7659,2067,kapsadı,past,o,di
7660,2067,kapsadık,past,biz,di
7661,2067,kapsadınız,past,siz,di
7662,2067,kapsadılar,past,onlar,di
7663,2067,kapsayacağım,future,ben,gelecek
7664,2067,kapsayacaksın,future,sen,gelecek
7665,2067,kapsayacak,future,o,gelecek
7666,2067,kapsayacağız,future,biz,gelecek
7667,2067,kapsayacaksınız,future,siz,gelecek
7668,2067,kapsayacaklar,future,onlar,gelecek
7669,2068,özümsiyorum,present,ben,şimdi
7670,2068,özümsiyorsun,present,sen,şimdi
7671,2068,özümsiyor,present,o,şimdi
7672,2068,özümsiyoruz,present,biz,şimdi
7673,2068,özümsiyorsunuz,present,siz,şimdi
7674,2068,özümsiyorlar,present,onlar,şimdi
7675,2068,özümsedim,past,ben,di
7676,2068,özümsedin,past,sen,di
7677,2068,özümsedi,past,o,di
7678,2068,özümsedik,past,biz,di
7679,2068,özümsediniz,past,siz,di
7680,2068,özümsediler,past,onlar,di
7681,2068,özümseyeceğim,future,ben,gelecek
7682,2068,özümseyeceksin,future,sen,gelecek
7683,2068,özümseyecek,future,o,gelecek
7684,2068,özümseyeceğiz,future,biz,gelecek
7685,2068,özümseyeceksiniz,future,siz,gelecek
7686,2068,özümseyecekler,future,onlar,gelecek
7687,2069,saldırganlaşıyorum,present,ben,şimdi
7688,2069,saldırganlaşıyorsun,present,sen,şimdi
7689,2069,saldırganlaşıyor,present,o,şimdi
7690,2069,saldırganlaşıyoruz,present,biz,şimdi
7691,2069,saldırganlaşıyorsunuz,present,siz,şimdi
7692,2069,saldırganlaşıyorlar,present,onlar,şimdi
7693,2069,saldırganlaştım,past,ben,di
7694,2069,saldırganlaştın,past,sen,di
7695,2069,saldırganlaştı,past,o,di
7696,2069,saldırganlaştık,past,biz,di
7697,2069,saldırganlaştınız,past,siz,di
7698,2069,saldırganlaştılar,past,onlar,di
7699,2069,saldırganlaşacağım,future,ben,gelecek
7700,2069,saldırganlaşacaksın,future,sen,gelecek
7701,2069,saldırganlaşacak,future,o,gelecek
7702,2069,saldırganlaşacağız,future,biz,gelecek
7703,2069,saldırganlaşacaksınız,future,siz,gelecek
7704,2069,saldırganlaşacaklar,future,onlar,gelecek
7705,2070,şımarıyorum,present,ben,şimdi
7706,2070,şımarıyorsun,present,sen,şimdi
7707,2070,şımarıyor,present,o,şimdi
7708,2070,şımarıyoruz,present,biz,şimdi
7709,2070,şımarıyorsunuz,present,siz,şimdi
7710,2070,şımarıyorlar,present,onlar,şimdi
7711,2070,şımardım,past,ben,di
7712,2070,şımardın,past,sen,di
7713,2070,şımardı,past,o,di
7714,2070,şımardık,past,biz,di
7715,2070,şımardınız,past,siz,di
7716,2070,şımardılar,past,onlar,di
7717,2070,şımaracağım,future,ben,gelecek
7718,2070,şımaracaksın,future,sen,gelecek
7719,2070,şımaracak,future,o,gelecek
7720,2070,şımaracağız,future,biz,gelecek
7721,2070,şımaracaksınız,future,siz,gelecek
7722,2070,şımaracaklar,future,onlar,gelecek
7723,2091,fısıldıyorum,present,ben,şimdi
7724,2091,fısıldıyorsun,present,sen,şimdi
7725,2091,fısıldıyor,present,o,şimdi
7726,2091,fısıldıyoruz,present,biz,şimdi
7727,2091,fısıldıyorsunuz,present,siz,şimdi
7728,2091,fısıldıyorlar,present,onlar,şimdi
7729,2091,fısıldadım,past,ben,di
7730,2091,fısıldadın,past,sen,di
7731,2091,fısıldadı,past,o,di
7732,2091,fısıldadık,past,biz,di
7733,2091,fısıldadınız,past,siz,di
7734,2091,fısıldadılar,past,onlar,di
7735,2091,fısıldayacağım,future,ben,gelecek
7736,2091,fısıldayacaksın,future,sen,gelecek
7737,2091,fısıldayacak,future,o,gelecek
7738,2091,fısıldayacağız,future,biz,gelecek
7739,2091,fısıldayacaksınız,future,siz,gelecek
7740,2091,fısıldayacaklar,future,onlar,gelecek
7741,2092,küreselleşiyorum,present,ben,şimdi
7742,2092,küreselleşiyorsun,present,sen,şimdi
7743,2092,küreselleşiyor,present,o,şimdi
7744,2092,küreselleşiyoruz,present,biz,şimdi
7745,2092,küreselleşiyorsunuz,present,siz,şimdi
7746,2092,küreselleşiyorlar,present,onlar,şimdi
7747,2092,küreselleştim,past,ben,di
7748,2092,küreselleştin,past,sen,di
7749,2092,küreselleşti,past,o,di
7750,2092,küreselleştik,past,biz,di
7751,2092,küreselleştiniz,past,siz,di
7752,2092,küreselleştiler,past,onlar,di
7753,2092,küreselleşeceğim,future,ben,gelecek
7754,2092,küreselleşeceksin,future,sen,gelecek
7755,2092,küreselleşecek,future,o,gelecek
7756,2092,küreselleşeceğiz,future,biz,gelecek
7757,2092,küreselleşeceksiniz,future,siz,gelecek
7758,2092,küreselleşecekler,future,onlar,gelecek
7759,2093,takılıyorum,present,ben,şimdi
7760,2093,takılıyorsun,present,sen,şimdi
7761,2093,takılıyor,present,o,şimdi
7762,2093,takılıyoruz,present,biz,şimdi
7763,2093,takılıyorsunuz,present,siz,şimdi
7764,2093,takılıyorlar,present,onlar,şimdi
7765,2093,takıldım,past,ben,di
7766,2093,takıldın,past,sen,di
7767,2093,takıldı,past,o,di
7768,2093,takıldık,past,biz,di
7769,2093,takıldınız,past,siz,di
7770,2093,takıldılar,past,onlar,di
7771,2093,takılacağım,future,ben,gelecek
7772,2093,takılacaksın,future,sen,gelecek
7773,2093,takılacak,future,o,gelecek
7774,2093,takılacağız,future,biz,gelecek
7775,2093,takılacaksınız,future,siz,gelecek
7776,2093,takılacaklar,future,onlar,gelecek
7777,2094,tasarılıyorum,present,ben,şimdi
7778,2094,tasarılıyorsun,present,sen,şimdi
7779,2094,tasarılıyor,present,o,şimdi
7780,2094,tasarılıyoruz,present,biz,şimdi
7781,2094,tasarılıyorsunuz,present,siz,şimdi
7782,2094,tasarılıyorlar,present,onlar,şimdi
7783,2094,tasarıladım,past,ben,di
7784,2094,tasarıladın,past,sen,di
7785,2094,tasarıladı,past,o,di
7786,2094,tasarıladık,past,biz,di
7787,2094,tasarıladınız,past,siz,di
7788,2094,tasarıladılar,past,onlar,di
7789,2094,tasarılayacağım,future,ben,gelecek
7790,2094,tasarılayacaksın,future,sen,gelecek
7791,2094,tasarılayacak,future,o,gelecek
7792,2094,tasarılayacağız,future,biz,gelecek
7793,2094,tasarılayacaksınız,future,siz,gelecek
7794,2094,tasarılayacaklar,future,onlar,gelecek
7795,2095,tasarruf ediyorum,present,ben,şimdi
7796,2095,tasarruf ediyorsun,present,sen,şimdi
7797,2095,tasarruf ediyor,present,o,şimdi
7798,2095,tasarruf ediyoruz,present,biz,şimdi
7799,2095,tasarruf ediyorsunuz,present,siz,şimdi
7800,2095,tasarruf ediyorlar,present,onlar,şimdi
7801,2095,tasarruf ettim,past,ben,di
7802,2095,tasarruf ettin,past,sen,di
7803,2095,tasarruf etti,past,o,di
7804,2095,tasarruf ettik,past,biz,di
7805,2095,tasarruf ettiniz,past,siz,di
7806,2095,tasarruf ettiler,past,onlar,di
7807,2095,tasarruf eteceğim,future,ben,gelecek
7808,2095,tasarruf eteceksin,future,sen,gelecek
7809,2095,tasarruf etecek,future,o,gelecek
7810,2095,tasarruf eteceğiz,future,biz,gelecek
7811,2095,tasarruf eteceksiniz,future,siz,gelecek
7812,2095,tasarruf etecekler,future,onlar,gelecek
7813,2096,yöneliyorum,present,ben,şimdi
7814,2096,yöneliyorsun,present,sen,şimdi
7815,2096,yöneliyor,present,o,şimdi
7816,2096,yöneliyoruz,present,biz,şimdi
7817,2096,yöneliyorsunuz,present,siz,şimdi
7818,2096,yöneliyorlar,present,onlar,şimdi
7819,2096,yöneldim,past,ben,di
7820,2096,yöneldin,past,sen,di
7821,2096,yöneldi,past,o,di
7822,2096,yöneldik,past,biz,di
7823,2096,yöneldiniz,past,siz,di
7824,2096,yöneldiler,past,onlar,di
7825,2096,yöneleceğim,future,ben,gelecek
7826,2096,yöneleceksin,future,sen,gelecek
7827,2096,yönelecek,future,o,gelecek
7828,2096,yöneleceğiz,future,biz,gelecek
7829,2096,yöneleceksiniz,future,siz,gelecek
7830,2096,yönelecekler,future,onlar,gelecek
7831,2128,barındırıyorum,present,ben,şimdi
7832,2128,barındırıyorsun,present,sen,şimdi
7833,2128,barındırıyor,present,o,şimdi
7834,2128,barındırıyoruz,present,biz,şimdi
7835,2128,barındırıyorsunuz,present,siz,şimdi
7836,2128,barındırıyorlar,present,onlar,şimdi
7837,2128,barındırdım,past,ben,di
7838,2128,barındırdın,past,sen,di
7839,2128,barındırdı,past,o,di
7840,2128,barındırdık,past,biz,di
7841,2128,barındırdınız,past,siz,di
7842,2128,barındırdılar,past,onlar,di
7843,2128,barındıracağım,future,ben,gelecek
7844,2128,barındıracaksın,future,sen,gelecek
7845,2128,barındıracak,future,o,gelecek
7846,2128,barındıracağız,future,biz,gelecek
7847,2128,barındıracaksınız,future,siz,gelecek
7848,2128,barındıracaklar,future,onlar,gelecek
7849,2129,çığlık atıyorum,present,ben,şimdi
7850,2129,çığlık atıyorsun,present,sen,şimdi
7851,2129,çığlık atıyor,present,o,şimdi
7852,2129,çığlık atıyoruz,present,biz,şimdi
7853,2129,çığlık atıyorsunuz,present,siz,şimdi
7854,2129,çığlık atıyorlar,present,onlar,şimdi
7855,2129,çığlık attım,past,ben,di
7856,2129,çığlık attın,past,sen,di
7857,2129,çığlık attı,past,o,di
7858,2129,çığlık attık,past,biz,di
7859,2129,çığlık attınız,past,siz,di
7860,2129,çığlık attılar,past,onlar,di
7861,2129,çığlık atacağım,future,ben,gelecek
7862,2129,çığlık atacaksın,future,sen,gelecek
7863,2129,çığlık atacak,future,o,gelecek
7864,2129,çığlık atacağız,future,biz,gelecek
7865,2129,çığlık atacaksınız,future,siz,gelecek
7866,2129,çığlık atacaklar,future,onlar,gelecek
7867,2130,fokurdıyorum,present,ben,şimdi
7868,2130,fokurdıyorsun,present,sen,şimdi
7869,2130,fokurdıyor,present,o,şimdi
7870,2130,fokurdıyoruz,present,biz,şimdi
7871,2130,fokurdıyorsunuz,present,siz,şimdi
7872,2130,fokurdıyorlar,present,onlar,şimdi
7873,2130,fokurdadım,past,ben,di
7874,2130,fokurdadın,past,sen,di
7875,2130,fokurdadı,past,o,di
7876,2130,fokurdadık,past,biz,di
7877,2130,fokurdadınız,past,siz,di
7878,2130,fokurdadılar,past,onlar,di
7879,2130,fokurdayacağım,future,ben,gelecek
7880,2130,fokurdayacaksın,future,sen,gelecek
7881,2130,fokurdayacak,future,o,gelecek
7882,2130,fokurdayacağız,future,biz,gelecek
7883,2130,fokurdayacaksınız,future,siz,gelecek
7884,2130,fokurdayacaklar,future,onlar,gelecek
7885,2131,teklif ediyorum,present,ben,şimdi
7886,2131,teklif ediyorsun,present,sen,şimdi
7887,2131,teklif ediyor,present,o,şimdi
7888,2131,teklif ediyoruz,present,biz,şimdi
7889,2131,teklif ediyorsunuz,present,siz,şimdi
7890,2131,teklif ediyorlar,present,onlar,şimdi
7891,2131,teklif ettim,past,ben,di
7892,2131,teklif ettin,past,sen,di
7893,2131,teklif etti,past,o,di
7894,2131,teklif ettik,past,biz,di
7895,2131,teklif ettiniz,past,siz,di
7896,2131,teklif ettiler,past,onlar,di
7897,2131,teklif eteceğim,future,ben,gelecek
7898,2131,teklif eteceksin,future,sen,gelecek
7899,2131,teklif etecek,future,o,gelecek
7900,2131,teklif eteceğiz,future,biz,gelecek
7901,2131,teklif eteceksiniz,future,siz,gelecek
7902,2131,teklif etecekler,future,onlar,gelecek
7903,2181,aldatıyorum,present,ben,şimdi
7904,2181,aldatıyorsun,present,sen,şimdi
7905,2181,aldatıyor,present,o,şimdi
7906,2181,aldatıyoruz,present,biz,şimdi
7907,2181,aldatıyorsunuz,present,siz,şimdi
7908,2181,aldatıyorlar,present,onlar,şimdi
7909,2181,aldattım,past,ben,di
7910,2181,aldattın,past,sen,di
7911,2181,aldattı,past,o,di
7912,2181,aldattık,past,biz,di
7913,2181,aldattınız,past,siz,di
7914,2181,aldattılar,past,onlar,di
7915,2181,aldatacağım,future,ben,gelecek
7916,2181,aldatacaksın,future,sen,gelecek
7917,2181,aldatacak,future,o,gelecek
7918,2181,aldatacağız,future,biz,gelecek
7919,2181,aldatacaksınız,future,siz,gelecek
7920,2181,aldatacaklar,future,onlar,gelecek
7921,2182,ayıklıyorum,present,ben,şimdi
7922,2182,ayıklıyorsun,present,sen,şimdi
7923,2182,ayıklıyor,present,o,şimdi
7924,2182,ayıklıyoruz,present,biz,şimdi
7925,2182,ayıklıyorsunuz,present,siz,şimdi
7926,2182,ayıklıyorlar,present,onlar,şimdi
7927,2182,ayıkladım,past,ben,di
7928,2182,ayıkladın,past,sen,di
7929,2182,ayıkladı,past,o,di
7930,2182,ayıkladık,past,biz,di
7931,2182,ayıkladınız,past,siz,di
7932,2182,ayıkladılar,past,onlar,di
7933,2182,ayıklayacağım,future,ben,gelecek
7934,2182,ayıklayacaksın,future,sen,gelecek
7935,2182,ayıklayacak,future,o,gelecek
7936,2182,ayıklayacağız,future,biz,gelecek
7937,2182,ayıklayacaksınız,future,siz,gelecek
7938,2182,ayıklayacaklar,future,onlar,gelecek
7939,2183,azarlıyorum,present,ben,şimdi
7940,2183,azarlıyorsun,present,sen,şimdi
7941,2183,azarlıyor,present,o,şimdi
7942,2183,azarlıyoruz,present,biz,şimdi
7943,2183,azarlıyorsunuz,present,siz,şimdi
7944,2183,azarlıyorlar,present,onlar,şimdi
7945,2183,azarladım,past,ben,di
7946,2183,azarladın,past,sen,di
7947,2183,azarladı,past,o,di
7948,2183,azarladık,past,biz,di
7949,2183,azarladınız,past,siz,di
7950,2183,azarladılar,past,onlar,di
7951,2183,azarlayacağım,future,ben,gelecek
7952,2183,azarlayacaksın,future,sen,gelecek
7953,2183,azarlayacak,future,o,gelecek
7954,2183,azarlayacağız,future,biz,gelecek
7955,2183,azarlayacaksınız,future,siz,gelecek
7956,2183,azarlayacaklar,future,onlar,gelecek
7957,2184,çatıyorum,present,ben,şimdi
7958,2184,çatıyorsun,present,sen,şimdi
7959,2184,çatıyor,present,o,şimdi
7960,2184,çatıyoruz,present,biz,şimdi
7961,2184,çatıyorsunuz,present,siz,şimdi
7962,2184,çatıyorlar,present,onlar,şimdi
7963,2184,çattım,past,ben,di
7964,2184,çattın,past,sen,di
7965,2184,çattı,past,o,di
7966,2184,çattık,past,biz,di
7967,2184,çattınız,past,siz,di
7968,2184,çattılar,past,onlar,di
7969,2184,çatacağım,future,ben,gelecek
7970,2184,çatacaksın,future,sen,gelecek
7971,2184,çatacak,future,o,gelecek
7972,2184,çatacağız,future,biz,gelecek
7973,2184,çatacaksınız,future,siz,gelecek
7974,2184,çatacaklar,future,onlar,gelecek
7975,2185,daldırıyorum,present,ben,şimdi
7976,2185,daldırıyorsun,present,sen,şimdi
7977,2185,daldırıyor,present,o,şimdi
7978,2185,daldırıyoruz,present,biz,şimdi
